"account","period","start_date","end_date","commodity","value"
"Total assets including superannuation","2012-12-06","2012-12-06","2012-12-06","USD","6093.02"
"Total assets including superannuation","2012-12-07","2012-12-07","2012-12-07","USD","5594.20"
"Total assets including superannuation","2012-12-08","2012-12-08","2012-12-08","USD","5594.20"
"Total assets including superannuation","2012-12-09","2012-12-09","2012-12-09","USD","5529.20"
"Total assets including superannuation","2012-12-10","2012-12-10","2012-12-10","USD","5529.20"
"Total assets including superannuation","2012-12-11","2012-12-11","2012-12-11","USD","5529.20"
"Total assets including superannuation","2012-12-12","2012-12-12","2012-12-12","USD","5529.20"
"Total assets including superannuation","2012-12-13","2012-12-13","2012-12-13","USD","5529.20"
"Total assets including superannuation","2012-12-14","2012-12-14","2012-12-14","USD","5529.20"
"Total assets including superannuation","2012-12-15","2012-12-15","2012-12-15","USD","5529.20"
"Total assets including superannuation","2012-12-16","2012-12-16","2012-12-16","USD","5529.20"
"Total assets including superannuation","2012-12-17","2012-12-17","2012-12-17","USD","5529.20"
"Total assets including superannuation","2012-12-18","2012-12-18","2012-12-18","USD","5529.20"
"Total assets including superannuation","2012-12-19","2012-12-19","2012-12-19","USD","5529.20"
"Total assets including superannuation","2012-12-20","2012-12-20","2012-12-20","USD","8365.96"
"Total assets including superannuation","2012-12-21","2012-12-21","2012-12-21","USD","8365.96"
"Total assets including superannuation","2012-12-22","2012-12-22","2012-12-22","USD","8365.96"
"Total assets including superannuation","2012-12-23","2012-12-23","2012-12-23","USD","8285.79"
"Total assets including superannuation","2012-12-24","2012-12-24","2012-12-24","USD","8285.79"
"Total assets including superannuation","2012-12-25","2012-12-25","2012-12-25","USD","8285.79"
"Total assets including superannuation","2012-12-26","2012-12-26","2012-12-26","USD","8285.79"
"Total assets including superannuation","2012-12-27","2012-12-27","2012-12-27","USD","8285.79"
"Total assets including superannuation","2012-12-28","2012-12-28","2012-12-28","USD","8285.79"
"Total assets including superannuation","2012-12-29","2012-12-29","2012-12-29","USD","8285.79"
"Total assets including superannuation","2012-12-30","2012-12-30","2012-12-30","USD","8285.79"
"Total assets including superannuation","2012-12-31","2012-12-31","2012-12-31","USD","8285.79"
"Total assets including superannuation","2013-01-01","2013-01-01","2013-01-01","USD","25785.79"
"Total assets including superannuation","2013-01-02","2013-01-02","2013-01-02","USD","25785.79"
"Total assets including superannuation","2013-01-03","2013-01-03","2013-01-03","USD","27141.01"
"Total assets including superannuation","2013-01-04","2013-01-04","2013-01-04","USD","25337.01"
"Total assets including superannuation","2013-01-05","2013-01-05","2013-01-05","USD","25337.01"
"Total assets including superannuation","2013-01-06","2013-01-06","2013-01-06","USD","25337.01"
"Total assets including superannuation","2013-01-07","2013-01-07","2013-01-07","USD","23556.34"
"Total assets including superannuation","2013-01-08","2013-01-08","2013-01-08","USD","23491.34"
"Total assets including superannuation","2013-01-09","2013-01-09","2013-01-09","USD","22681.79"
"Total assets including superannuation","2013-01-10","2013-01-10","2013-01-10","USD","22681.79"
"Total assets including superannuation","2013-01-11","2013-01-11","2013-01-11","USD","22681.79"
"Total assets including superannuation","2013-01-12","2013-01-12","2013-01-12","USD","22681.79"
"Total assets including superannuation","2013-01-13","2013-01-13","2013-01-13","USD","22681.79"
"Total assets including superannuation","2013-01-14","2013-01-14","2013-01-14","USD","22681.79"
"Total assets including superannuation","2013-01-15","2013-01-15","2013-01-15","USD","22681.79"
"Total assets including superannuation","2013-01-16","2013-01-16","2013-01-16","USD","22681.79"
"Total assets including superannuation","2013-01-17","2013-01-17","2013-01-17","USD","24037.01"
"Total assets including superannuation","2013-01-18","2013-01-18","2013-01-18","USD","24637.01"
"Total assets including superannuation","2013-01-19","2013-01-19","2013-01-19","USD","24637.01"
"Total assets including superannuation","2013-01-20","2013-01-20","2013-01-20","USD","24637.01"
"Total assets including superannuation","2013-01-21","2013-01-21","2013-01-21","USD","22775.71"
"Total assets including superannuation","2013-01-22","2013-01-22","2013-01-22","USD","22775.71"
"Total assets including superannuation","2013-01-23","2013-01-23","2013-01-23","USD","22775.71"
"Total assets including superannuation","2013-01-24","2013-01-24","2013-01-24","USD","22775.71"
"Total assets including superannuation","2013-01-25","2013-01-25","2013-01-25","USD","22775.71"
"Total assets including superannuation","2013-01-26","2013-01-26","2013-01-26","USD","22775.71"
"Total assets including superannuation","2013-01-27","2013-01-27","2013-01-27","USD","22775.71"
"Total assets including superannuation","2013-01-28","2013-01-28","2013-01-28","USD","22775.71"
"Total assets including superannuation","2013-01-29","2013-01-29","2013-01-29","USD","22775.71"
"Total assets including superannuation","2013-01-30","2013-01-30","2013-01-30","USD","22775.71"
"Total assets including superannuation","2013-01-31","2013-01-31","2013-01-31","USD","24130.93"
"Total assets including superannuation","2013-02-01","2013-02-01","2013-02-01","USD","24730.93"
"Total assets including superannuation","2013-02-02","2013-02-02","2013-02-02","USD","24730.93"
"Total assets including superannuation","2013-02-03","2013-02-03","2013-02-03","USD","24730.93"
"Total assets including superannuation","2013-02-04","2013-02-04","2013-02-04","USD","22946.24"
"Total assets including superannuation","2013-02-05","2013-02-05","2013-02-05","USD","22946.24"
"Total assets including superannuation","2013-02-06","2013-02-06","2013-02-06","USD","20546.24"
"Total assets including superannuation","2013-02-07","2013-02-07","2013-02-07","USD","20546.24"
"Total assets including superannuation","2013-02-08","2013-02-08","2013-02-08","USD","20546.24"
"Total assets including superannuation","2013-02-09","2013-02-09","2013-02-09","USD","20027.27"
"Total assets including superannuation","2013-02-10","2013-02-10","2013-02-10","USD","20027.27"
"Total assets including superannuation","2013-02-11","2013-02-11","2013-02-11","USD","20027.27"
"Total assets including superannuation","2013-02-12","2013-02-12","2013-02-12","USD","20027.27"
"Total assets including superannuation","2013-02-13","2013-02-13","2013-02-13","USD","20027.27"
"Total assets including superannuation","2013-02-14","2013-02-14","2013-02-14","USD","21382.49"
"Total assets including superannuation","2013-02-15","2013-02-15","2013-02-15","USD","21982.49"
"Total assets including superannuation","2013-02-16","2013-02-16","2013-02-16","USD","21982.49"
"Total assets including superannuation","2013-02-17","2013-02-17","2013-02-17","USD","25141.01"
"Total assets including superannuation","2013-02-18","2013-02-18","2013-02-18","USD","23360.32"
"Total assets including superannuation","2013-02-19","2013-02-19","2013-02-19","USD","23360.32"
"Total assets including superannuation","2013-02-20","2013-02-20","2013-02-20","USD","23360.32"
"Total assets including superannuation","2013-02-21","2013-02-21","2013-02-21","USD","23360.32"
"Total assets including superannuation","2013-02-22","2013-02-22","2013-02-22","USD","23280.30"
"Total assets including superannuation","2013-02-23","2013-02-23","2013-02-23","USD","23280.30"
"Total assets including superannuation","2013-02-24","2013-02-24","2013-02-24","USD","23280.30"
"Total assets including superannuation","2013-02-25","2013-02-25","2013-02-25","USD","23280.30"
"Total assets including superannuation","2013-02-26","2013-02-26","2013-02-26","USD","23280.30"
"Total assets including superannuation","2013-02-27","2013-02-27","2013-02-27","USD","23280.30"
"Total assets including superannuation","2013-02-28","2013-02-28","2013-02-28","USD","24635.52"
"Total assets including superannuation","2013-03-01","2013-03-01","2013-03-01","USD","25235.52"
"Total assets including superannuation","2013-03-02","2013-03-02","2013-03-02","USD","25235.52"
"Total assets including superannuation","2013-03-03","2013-03-03","2013-03-03","USD","25235.52"
"Total assets including superannuation","2013-03-04","2013-03-04","2013-03-04","USD","23450.23"
"Total assets including superannuation","2013-03-05","2013-03-05","2013-03-05","USD","21050.23"
"Total assets including superannuation","2013-03-06","2013-03-06","2013-03-06","USD","21050.23"
"Total assets including superannuation","2013-03-07","2013-03-07","2013-03-07","USD","21050.23"
"Total assets including superannuation","2013-03-08","2013-03-08","2013-03-08","USD","20327.92"
"Total assets including superannuation","2013-03-09","2013-03-09","2013-03-09","USD","20327.92"
"Total assets including superannuation","2013-03-10","2013-03-10","2013-03-10","USD","20327.92"
"Total assets including superannuation","2013-03-11","2013-03-11","2013-03-11","USD","20327.92"
"Total assets including superannuation","2013-03-12","2013-03-12","2013-03-12","USD","20327.92"
"Total assets including superannuation","2013-03-13","2013-03-13","2013-03-13","USD","20327.92"
"Total assets including superannuation","2013-03-14","2013-03-14","2013-03-14","USD","21683.14"
"Total assets including superannuation","2013-03-15","2013-03-15","2013-03-15","USD","22283.14"
"Total assets including superannuation","2013-03-16","2013-03-16","2013-03-16","USD","22283.14"
"Total assets including superannuation","2013-03-17","2013-03-17","2013-03-17","USD","22283.14"
"Total assets including superannuation","2013-03-18","2013-03-18","2013-03-18","USD","20501.90"
"Total assets including superannuation","2013-03-19","2013-03-19","2013-03-19","USD","20501.90"
"Total assets including superannuation","2013-03-20","2013-03-20","2013-03-20","USD","18355.54"
"Total assets including superannuation","2013-03-21","2013-03-21","2013-03-21","USD","18275.57"
"Total assets including superannuation","2013-03-22","2013-03-22","2013-03-22","USD","18275.57"
"Total assets including superannuation","2013-03-23","2013-03-23","2013-03-23","USD","17358.14"
"Total assets including superannuation","2013-03-24","2013-03-24","2013-03-24","USD","17358.14"
"Total assets including superannuation","2013-03-25","2013-03-25","2013-03-25","USD","17358.14"
"Total assets including superannuation","2013-03-26","2013-03-26","2013-03-26","USD","17358.14"
"Total assets including superannuation","2013-03-27","2013-03-27","2013-03-27","USD","17358.14"
"Total assets including superannuation","2013-03-28","2013-03-28","2013-03-28","USD","18713.36"
"Total assets including superannuation","2013-03-29","2013-03-29","2013-03-29","USD","19313.36"
"Total assets including superannuation","2013-03-30","2013-03-30","2013-03-30","USD","19313.36"
"Total assets including superannuation","2013-03-31","2013-03-31","2013-03-31","USD","19313.36"
"Total assets including superannuation","2013-04-01","2013-04-01","2013-04-01","USD","17531.96"
"Total assets including superannuation","2013-04-02","2013-04-02","2013-04-02","USD","17531.96"
"Total assets including superannuation","2013-04-03","2013-04-03","2013-04-03","USD","17531.96"
"Total assets including superannuation","2013-04-04","2013-04-04","2013-04-04","USD","16595.10"
"Total assets including superannuation","2013-04-05","2013-04-05","2013-04-05","USD","16595.10"
"Total assets including superannuation","2013-04-06","2013-04-06","2013-04-06","USD","16595.10"
"Total assets including superannuation","2013-04-07","2013-04-07","2013-04-07","USD","16595.10"
"Total assets including superannuation","2013-04-08","2013-04-08","2013-04-08","USD","16595.10"
"Total assets including superannuation","2013-04-09","2013-04-09","2013-04-09","USD","16530.10"
"Total assets including superannuation","2013-04-10","2013-04-10","2013-04-10","USD","15090.78"
"Total assets including superannuation","2013-04-11","2013-04-11","2013-04-11","USD","16446.00"
"Total assets including superannuation","2013-04-12","2013-04-12","2013-04-12","USD","17046.00"
"Total assets including superannuation","2013-04-13","2013-04-13","2013-04-13","USD","17046.00"
"Total assets including superannuation","2013-04-14","2013-04-14","2013-04-14","USD","17046.00"
"Total assets including superannuation","2013-04-15","2013-04-15","2013-04-15","USD","15264.71"
